ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
7587,Mon Sep 07 17:32:41 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/checkout?_rsc=%3C,403,Forbidden,222,567,32216
7588,Mon Sep 07 17:32:41 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/products/7,403,Forbidden,227,567,32211
7589,Mon Sep 07 17:32:41 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/login?next=%3C,403,Forbidden,221,567,32226
7590,Mon Sep 07 17:32:41 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/admin/products?_rsc=%3C,403,Forbidden,231,567,32220
7591,Mon Sep 07 17:32:41 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/products/4,403,Forbidden,196,567,32210
7592,Mon Sep 07 17:32:41 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/admin?_rsc=%3C,403,Forbidden,231,567,32226
7593,Mon Sep 07 17:32:41 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/admin/products,403,Forbidden,187,567,32215
7594,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/products/2,403,Forbidden,176,567,32211
7595,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/products/4,403,Forbidden,184,567,32211
7596,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/login,403,Forbidden,189,567,32215
7597,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/products/7,403,Forbidden,210,567,32220
7598,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/,403,Forbidden,290,567,32226
7599,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/admin/orders,403,Forbidden,226,567,32219
7600,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/admin/users?_rsc=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,403,Forbidden,222,567,32215
7601,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/admin/products,403,Forbidden,276,567,32216
7602,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/products/4,403,Forbidden,213,567,32225
7603,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/checkout?_rsc=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,403,Forbidden,224,567,32216
7604,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,POST,https://t-f-cl-test-003.vercel.app/admin/products,403,Forbidden,213,567,32216
7605,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/products/3?_rsc=%3C,403,Forbidden,227,567,32211
7606,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/products/10?_rsc=%3C,403,Forbidden,228,567,32219
7607,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/products/1?_rsc=%3C,403,Forbidden,228,567,32225
7608,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/login?_rsc=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,403,Forbidden,226,567,32226
7609,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/favicon.ico?favicon.3fpu2ql9ns1a0.ico=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,403,Forbidden,233,567,32216
7610,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/login?next=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,403,Forbidden,225,567,32242
7611,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/admin/orders?_rsc=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,403,Forbidden,232,567,32215
7612,Mon Sep 07 17:32:42 BDT 2026,Mon Sep 07 17:32:42 BDT 2026,GET,https://t-f-cl-test-003.vercel.app/admin/products?_rsc=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,403,Forbidden,222,567,32219
